popularity,budget,revenue,original_title,director,keywords,runtime,genres,production_companies,release_date,vote_average,release_year
0.586060999999999,4000000,11000000,Wait Until Dark,Terence Young,photographer|heroin|police|murder|neighbor,108,Crime|Drama|Thriller,Warner Bros.,10/26/67,7.5,1967
0.564781,0,0,Dance of the Vampires,Roman Polanski,professor|vampire,108,Comedy|Horror,Filmways Pictures|Cadre Films|Metro-Goldwyn-Mayer (MGM),2/1/67,6.7,1967
0.527322,947000,0,The Producers,Mel Brooks,adolf hitler|musical|theatrical producer|eva braun|playwright,88,Comedy,Embassy Pictures Corporation|Crossbow Productions,11/22/67,6.8,1967
0.502062,0,0,Billion Dollar Brain,Ken Russell,england|spy|texas|cold war|anti-communism,111,Thriller,Lowndes Productions Limited,11/2/67,4.6,1967
0.485288,25000000,45300000,The Dirty Dozen,Robert Aldrich,based on novel|world war ii|nazis|castle|secret mission,150,Action|Adventure|War,Metro-Goldwyn-Mayer (MGM)|Seven Arts Pictures|MKH,6/15/67,7.2,1967
0.428652,2000000,27379978,In the Heat of the Night,Norman Jewison,southern u.s.|black people|small town|police chief|suspect,109,Crime|Drama|Mystery|Thriller,"United Artists|Mirisch Corporation, The",8/2/67,7.0,1967
0.214587,640000,0,"To Sir, with Love",James Clavell,london|education|teacher|school,105,Drama,Columbia British Productions,6/14/67,7.2,1967
0.321935,4000000,56666667,Guess Who's Coming to Dinner,Stanley Kramer,san francisco|marriage proposal|ruling class|vacation|interracial relationship,108,Comedy|Drama|Romance,Stanley Kramer Productions,12/11/67,7.4,1967
0.311525,0,0,Quatermass and the Pit,Roy Ward Baker,paleontology|riot|spaceship|martian|hammer horror,97,Horror|Science Fiction,Hammer Film Productions,11/9/67,5.3,1967
0.2771,3500000,0,In Cold Blood,Richard Brooks,murder|true crime|farmer,134,Crime|Drama,Columbia Pictures Corporation|Pax Enterprises,12/14/67,6.9,1967
0.247575,0,0,The Taming of the Shrew,Franco Zeffirelli,love|suitor|merchant,122,Comedy|Drama|Romance,Columbia Pictures,3/7/67,5.2,1967
0.201545,0,0,Carry On Doctor,Gerald Thomas,hospital,90,Comedy,The Rank Organisation,12/2/67,5.9,1967
0.241283,18000000,9000000,Doctor Dolittle,Richard Fleischer,england|snail|vegetarian|rainstorm|shell,152,Adventure|Fantasy|Comedy|Family|Music,Twentieth Century Fox Film Corporation|APJAC Productions,12/19/67,5.1,1967
0.239833,0,0,Hombre,Martin Ritt,apache|outlaw|stagecoach|lodging house|journey,111,Action|Drama|Western,Twentieth Century Fox Film Corporation|Hombre Productions,3/21/67,6.5,1967
0.213291,5000000,50000000,Valley of the Dolls,Mark Robson,based on novel|musical|drug|cult classic,123,Music|Drama|Romance,Red Lion,12/27/67,6.2,1967
0.197331,0,0,Barefoot in the Park,Gene Saks,love|lawyer|conservative|new york city|apartment,106,Comedy|Romance,Paramount Pictures|Hal Wallis Productions|Nancy Enterprises Inc. (I),5/25/67,6.9,1967
0.161576,0,0,Two for the Road,Stanley Donen,europe|infidelity|marriage|on the road,111,Comedy|Drama|Romance,Twentieth Century Fox Film Corporation|Stanley Donen Films,4/27/67,6.7,1967
0.337261,0,0,Point Blank,John Boorman,alcatraz|revenge|organized crime,92,Action|Adventure|Crime|Drama|Mystery,Metro-Goldwyn-Mayer (MGM)|Winkler Films,8/30/67,6.7,1967
0.139647,0,6000000,The War Wagon,Burt Kennedy,gold|ranch|caper|gold shipment|wagon,96,Western,Universal Pictures|Batjac Productions|Marvin Schwartz Productions,5/27/67,6.3,1967
0.114342,3500000,2000000,A Countess from Hong Kong,Charles Chaplin,usa|hong kong,120,Comedy|Romance,Universal Pictures|Chaplin Film Productions Ltd.,1/5/67,5.4,1967
0.114034,0,0,Magical Mystery Tour,,fab four|john lennon|surrealism|the beatles|paul mccartney,55,Music,MPI Home Video,12/25/67,5.8,1967
0.109398,65000,0,Spider Baby,Jack Hill |Bart Patton,inbreeding,81,Horror|Comedy|Science Fiction,Lasky-Monka,12/24/67,6.3,1967
0.225687,0,0,Bedazzled,Stanley Donen,devil|seven deadly sins,103,Fantasy|Comedy|Romance,Twentieth Century Fox Film Corporation|Stanley Donen Films,10/30/67,5.7,1967
0.095101,0,0,Dont Look Back,D.A. Pennebaker,england|guitar|rock star|pop star|musician,96,Documentary|Music,Docurama,5/17/67,6.9,1967
0.094057,0,0,The Gnome-Mobile,Robert Stevenson,dancing|brother sister relationship|laughing|magic,85,Fantasy|Comedy|Family,Walt Disney Productions,7/17/67,5.5,1967
0.093993,0,0,Thoroughly Modern Millie,George Roy Hill,hotel|love|pursuit|stenographer,138,Comedy|Music|Romance,Universal Pictures|Ross Hunter Productions Inc.,3/21/67,5.5,1967
0.174153,0,0,Frankenstein Created Woman,Terence Fisher,frankenstein|hammer horror,92,Horror|Science Fiction,Hammer Film Productions,3/15/67,5.4,1967
0.146905999999999,200,0,Six Men Getting Sick,David Lynch,student movie|short,4,Animation,Pensylvania Academy of Fine Arts,1/1/67,5.2,1967
0.054863,0,0,Who's That Knocking at My Door,Martin Scorsese,italian american|catholic guilt,90,Drama|Romance,Trimod Films,11/15/67,5.3,1967
2.508235,2500000,78898765,From Russia With Love,Terence Young,venice|london|terror|england|assassination,115,Action|Thriller|Adventure,Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq,10/11/63,6.7,1963
2.18041,0,0,The Sword in the Stone,Wolfgang Reitherman,kÃ¶nig arthur|merlin|knight|king arthur,79,Animation|Family,Walt Disney Productions,12/25/63,6.7,1963
1.13932099999999,2500000,11403529,The Birds,Alfred Hitchcock,pet shop|seclusion|playground|suspense|seagull,119,Horror,Alfred J. Hitchcock Productions,3/28/63,7.0,1963
0.920094,4000000,13474588,Charade,Stanley Donen,paris|cia|age difference|love of one's life|interpreter,113,Comedy|Mystery|Romance|Thriller,Universal Pictures,12/5/63,7.5,1963
0.907078,0,0,Dinner for One,Heinz Dunkhase,new year's eve,18,Comedy,Norddeutscher Rundfunk (NDR),6/8/63,6.3,1963
0.804532999999999,31115000,57750000,Cleopatra,Joseph L. Mankiewicz|Rouben Mamoulian|Darryl F. Zanuck,ancient rome|historical figure|cleopatra|julius caesar,248,Drama|History|Romance,Twentieth Century Fox Film Corporation|MCL Films S.A.|Walwa Films S.A.,6/12/63,6.3,1963
0.78112,9400000,0,"It's a Mad, Mad, Mad, Mad World",Stanley Kramer,competition|prison|california|chase|national park,163,Comedy|Adventure|Action|Crime,Casey Productions,11/7/63,6.5,1963
0.704894999999999,0,10878107,The Pink Panther,Blake Edwards,slapstick|clouseau|pink panther|bumbling|clumsiness,115,Comedy|Crime,United Artists,12/19/63,6.8,1963
0.664326,4000000,5000000,The Great Escape,John Sturges,based on novel|optimism|switzerland|baseball|famous score,172,Adventure|Drama|History|Thriller|War,The Mirisch Corporation,6/20/63,7.5,1963
0.628166,0,0,The Haunting,Robert Wise,alcohol|haunted house|supernatural powers|disappearance|orphan,112,Mystery|Horror|Thriller,Argyle Enterprises|Metro-Goldwyn-Mayer (MGM),9/18/63,6.7,1963
0.50154,0,0,Lord of the Flies,Peter Brook,child murderer|deserted island|dead children|south sea island|all male cast,92,Adventure|Drama|Foreign|Thriller,Two Arts Ltd.,8/13/63,6.4,1963
0.479771,0,0,Irma la Douce,Billy Wilder,paris|prostitute|pimp|love of one's life|red-light disctrict,135,Comedy|Romance,The Mirisch Corporation|Phalanx Productions,6/5/63,6.8,1963
0.62852,0,0,Murder at the Gallop,George Pollock,amateur detective|heart attack|horseback riding|testament|barn,81,Drama|Thriller|Crime|Mystery|Comedy,Metro-Goldwyn-Mayer (MGM),1/1/63,5.4,1963
0.334587,750000,0,The Day of the Triffids,Freddie Francis|Steve Sekely,london|based on novel|plants|giant plant|alien life-form,94,Horror|Science Fiction|Thriller,Allied Artists Pictures|Security Pictures Ltd.,4/24/63,6.0,1963
0.3104,0,0,Hud,Martin Ritt,ranchers|rancher,112,Action|Drama|Western,Paramount Pictures,5/29/63,7.0,1963
0.250451,1000000,0,Tom Jones,Tony Richardson,from rags to riches|tutor|squire,128,Adventure|Comedy|History|Romance,Woodfall Film Productions,10/6/63,5.4,1963
0.249429,0,0,The Raven,Roger Corman,raven,86,Comedy|Fantasy|Horror,Alta Vista Productions,1/25/63,5.9,1963
0.215025,0,0,Donovan's Reef,John Ford,birthday|half-brother|priest|mission clinic|polynesia,109,Adventure|Comedy|Romance,Paramount Pictures,6/12/63,6.0,1963
0.209065,0,0,Shock Corridor,Samuel Fuller,journalist|insane asylum|independent film,101,Drama|Mystery|Thriller,Leon Fromkess-Sam Firks Productions|Allied Artists Pictures,9/11/63,5.9,1963
0.207161,17000000,10000000,55 Days at Peking,Nicholas Ray|Guy Green,siege|epic|beijing,154,Action|Drama|History,Allied Artists Pictures|Samuel Bronston Productions,5/6/63,5.6,1963
0.203675,0,0,The Terror,Roger Corman|Francis Ford Coppola|Monte Hellman|Jack Hill |Jack Nicholson,castle|baron|gothic,81,Horror|Thriller,the filmgroup,6/17/63,5.0,1963
0.201754,0,0,Le Feu follet,Louis Malle,paris|suicide|alcohol|melancholy|independent film,108,Drama|Foreign,Nouvelles Ã‰ditions de Films (NEF),10/15/63,7.3,1963
0.198774,0,0,The Nutty Professor,Jerry Lewis,love|teacher,107,Comedy|Romance|Family,Paramount Pictures|Jerry Lewis Enterprises,6/4/63,6.7,1963
0.188442,0,0,This Sporting Life,Lindsay Anderson,sport,134,Drama,Julian Wintle/Leslie Parkyn Productions,1/15/63,5.8,1963
0.183514,0,0,McLintock!,Andrew V. McLaglen,spanking|cigarette smoking|cattle baron,127,Comedy|Romance|Western,United Artists|Batjac Productions,11/13/63,5.7,1963
0.178713,1000000,0,Jason and the Argonauts,Don Chaffey,hero|menace|bravery|adventure|vlies,104,Adventure|Family|Fantasy,Columbia Pictures Corporation|Morningside Productions,6/19/63,6.8,1963
0.601084,0,0,X: The Man with the X-Ray Eyes,Roger Corman,casino|experiment|eye|belly dancing|independent film,79,Horror|Science Fiction|Thriller,Alta Vista Productions,9/18/63,6.3,1963
0.144419,0,0,Billy Liar,John Schlesinger,train|ambrosia,93,Romance|Comedy|Drama,Vic Films Productions|Waterfall Prouctions,6/5/63,6.0,1963
0.142055,0,0,The Haunted Palace,Roger Corman,h.p. lovecraft,87,Horror,Alta Vista Productions|American International Pictures (AIP),8/28/63,6.1,1963
0.12157,0,0,The Servant,Joseph Losey,london|bachelor|lover|alcoholism|manservant,116,Drama,Associated British-PathÃ©|Elstree Distributors|Springbok Productions,11/1/63,6.2,1963
0.115164,0,0,Lilies of the Field,Ralph Nelson,farm life|nuns,94,Comedy|Drama,Rainbow Productions,6/4/63,5.0,1963
0.094935,0,0,The Prize,Mark Robson,nobel prize|nobel prize laureate|doppelganger,134,Drama|Mystery|Crime,Roxbury Productions,12/25/63,6.5,1963
0.048376,0,0,The Kiss of the Vampire,Don Sharp,castle|vampire|crucifix|hammer horror,88,Horror,Hammer Film Productions|Universal International Pictures (UI),9/11/63,6.7,1963
2.485419,18500000,131060248,Aliens,James Cameron,android|extraterrestrial technology|space marine|spaceman|cryogenics,137,Horror|Action|Thriller|Science Fiction,Twentieth Century Fox Film Corporation|SLM Production Group|Brandywine Productions,7/18/86,7.6,1986
1.528427,16000000,5900000,Highlander,Russell Mulcahy,new york|scotland|swordplay|sword|cut-off head,116,Adventure|Action|Fantasy,Davis-Panzer Productions|Thorn EMI Screen Entertainment,3/7/86,6.5,1986
1.522478,6000000,138530565,Platoon,Oliver Stone,famous score|hero|mine|vietnam war|village,120,Drama|War|Action,Orion Pictures|Hemdale Film Corporation,12/18/86,7.3,1986
1.469796,15000000,356830601,Top Gun,Tony Scott,lovesickness|loss of lover|fighter pilot|self-discovery|pilot,110,Drama|Action|Romance,Paramount Pictures,5/16/86,6.6,1986
1.36519,6000000,70136369,Ferris Bueller's Day Off,John Hughes,chicago|high school|aftercreditsstinger|duringcreditsstinger,103,Drama|Comedy,Paramount Pictures,6/11/86,7.3,1986
1.349043,8000000,52287000,Stand by Me,Rob Reiner,based on novel|friendship|coming of age|railroad track|story within the story,89,Crime|Drama,Columbia Pictures,8/7/86,7.5,1986
1.346332,0,0,AstÃ©rix chez les Bretons,Pino Van Lamsweerde,magic potion|pirate gang|galier|british|asterix,79,Family|Animation|Adventure|Comedy,Gaumont International|Gutenberghus,12/3/86,6.6,1986
1.251215,0,84542002,An American Tail,Don Bluth,new york|cat|immigration|russia|mouse,80,Drama|Family|Animation|Adventure,Universal Pictures|Amblin Entertainment,11/21/86,6.6,1986
1.161643,15000000,60629159,The Fly,David Cronenberg,mutant|mutation|experiment with human beings|to beam|scientist,96,Horror|Science Fiction,SLM Production Group|Brooksfilms,8/15/86,6.9,1986
1.161139,17000000,6735922,Nine 1/2 Weeks,Adrian Lyne,sexual obsession|prostitute|women's sexual identity|broker|gallery owner,117,Drama|Romance,Producers Sales Organization (PSO)|Jonesfilm|Galactic Films|Triple Ajaxxx,2/14/86,5.9,1986
1.136303,14000000,82424789,The Great Mouse Detective,Ron Clements|Burny Mattinson|David Michener|John Musker,london|detective|queen|sherlock holmes|cartoon mouse,74,Animation,Walt Disney Pictures|Silver Screen Partners,7/2/86,6.7,1986
1.045604,40000000,1641825,Pirates,Roman Polanski,sea|booties|float|spanische kolonie|pirate,124,Adventure|Comedy,Carthago Films S.a.r.l.|Cominco|Accent Films,5/8/86,6.2,1986
1.004166,0,0,Allan Quatermain and the Lost City of Gold,Gary Nelson,brother brother relationship|africa|riddle|gold|treasure,99,Action|Adventure|Comedy,Golan-Globus,12/17/86,4.4,1986
0.995618,0,40697761,Short Circuit,John Badham,artificial intelligence|lightning|robot,98,Comedy|Family|Science Fiction,PSO International|David Foster Productions|TriStar Pictures,5/9/86,6.3,1986
0.994488,6000000,8551228,Blue Velvet,David Lynch,small town|ear|suspense|independent film|policeman,120,Crime|Drama|Mystery|Thriller,De Laurentiis Entertainment Group (DEG),8/1/86,7.3,1986
0.971594,24000000,133000000,Star Trek IV: The Voyage Home,Leonard Nimoy,saving the world|san francisco|uss enterprise-a|time travel|whale,119,Science Fiction|Adventure,Paramount Pictures,11/25/86,6.6,1986
0.969383,37000000,37962774,Howard the Duck,Willard Huyck,duck|physicist|extraterrestrial|animal in title|anthropomorphism,110,Fantasy|Comedy|Science Fiction,Universal Pictures,8/1/86,4.9,1986
0.960984,25000000,11000000,Big Trouble in Little China,John Carpenter,kung fu|chinatown|magic,99,Adventure|Fantasy|Action|Comedy,Twentieth Century Fox Film Corporation|TAFT Entertainment Pictures,5/30/86,6.7,1986
0.91418,13800000,52293982,The Color of Money,Martin Scorsese,bar|billard|talent|sport|pool hustler,119,Drama,Silver Screen Partners|Touchstone Pictures,10/7/86,6.5,1986
0.889305999999999,20000000,77200000,The Name of the Rose,Jean-Jacques Annaud,christianity|library|inquisition|monk|poison,130,Drama|Thriller|Mystery,Zweites Deutsches Fernsehen (ZDF)|Les Films Ariane|RAI Radiotelevisione Italiana|Cristaldifilm,9/24/86,7.0,1986
0.828454999999999,25000000,12729917,Labyrinth,Jim Henson,maze|castle|puppet|surrealism|labyrinth,101,Adventure|Family|Fantasy,"Lucasfilm|TriStar Pictures|Jim Henson Company, The|Henson Associates (HA)",6/27/86,6.9,1986
0.802539,0,49042224,Cobra,George P. Cosmatos,showdown|resistance|mannequin|prosecution|cop,87,Action|Crime|Thriller,Cannon Group|Golan-Globus|Warner Bros.,3/21/86,5.5,1986
0.799534,0,5844868,The Hitcher,Robert Harmon,helicopter|mass murder|paranoia|highway|route 66,97,Horror|Action|Thriller,Silver Screen Partners|TriStar Pictures|HBO Pictures,2/21/86,6.6,1986
0.772494,113,115103979,"The Karate Kid, Part II",John G. Avildsen,martial arts|karate|okinawa|revanche|self esteem,113,Adventure|Drama|Action|Romance|Family,Columbia Pictures Corporation|Delphi V Productions,6/18/86,5.8,1986
0.759795,0,18564613,Flight of the Navigator,Randal Kleiser,artificial intelligence|farewell|homesickness|nasa|extraterrestrial technology,90,Family|Science Fiction|Adventure,Walt Disney Pictures|New Star Entertainment|Producers Sales Organization (PSO),7/30/86,6.7,1986
0.731945,25000000,0,Â¡Three Amigos!,John Landis,mexico|hero|village|united statesâ€“mexico barrier|confusion,102,Comedy|Western,L.A. Films|Home Box Office (HBO),12/12/86,6.3,1986
0.719299,8500000,16209459,Raw Deal,John Irvin,chicago|fbi|mafia boss|gangster|bomb attack,106,Action|Crime|Thriller,De Laurentiis Entertainment Group|Famous Films (II)|International Film Corporation,6/6/86,5.7,1986
0.680643,5000000,328203506,Crocodile Dundee,Peter Faiman,new york|prostitute|hotel|journalist|culture clash,97,Adventure|Comedy,Paramount Pictures|Rimfire Films,9/26/86,6.2,1986
0.669137,15000000,42724017,Heartbreak Ridge,Clint Eastwood,recruit|officer|battle assignment|marine|platoon,130,Action|Comedy|Drama|War,Malpaso Productions|Jay Weston Productions,12/15/86,6.5,1986
0.642842,25000000,79817939,The Golden Child,Michael Ritchie,monk|social worker|wretch|tibet|demon,94,Action|Adventure|Comedy,Paramount Pictures,12/12/86,5.4,1986
0.605767,0,71624879,Ruthless People,Jim Abrahams|David Zucker|Jerry Zucker,ransom|lover (female)|business man|kidnapping,93,Comedy,Touchstone Pictures,6/26/86,6.3,1986
0.582226,19000000,40996665,Poltergeist II: The Other Side,Brian Gibson,indian|monster|poltergeist|supernatural powers|family secrets,91,Thriller|Horror,Metro-Goldwyn-Mayer (MGM),5/23/86,5.6,1986
0.566943,10000000,54999651,The Money Pit,Richard Benjamin,rock star|price|chaos|house|home ownership,91,Comedy|Romance,Universal Pictures|Amblin Entertainment,3/15/86,6.4,1986
0.557155,25000000,38748395,Little Shop of Horrors,Frank Oz,flower|solar eclipse|florist|assistant|plants,94,Horror|Comedy|Music,"Geffen Company, The|Warner Bros.",12/19/86,6.4,1986
0.551744999999999,0,0,Nothing in Common,Garry Marshall,parents kids relationship|divorce,118,Drama|Comedy|Romance,TriStar Pictures,7/29/86,5.6,1986
0.546365,24500000,17218023,The Mission,Roland JoffÃ©,indian|brazil|mission|spanish|portuguese,126,Adventure|Drama|Action|History,Goldcrest Films International|AMLF|Warner Bros.|Enigma Productions|Kingsmere Productions Ltd.,9/29/86,6.8,1986
0.544756999999999,9000000,28607524,Hoosiers,David Anspaugh,father-son relationship|indiana|son|sport|basketball,114,Drama|Family,Orion Pictures|De Haven Productions,11/14/86,6.7,1986
0.541302,3000000,19472057,Friday the 13th Part VI: Jason Lives,Tom McLoughlin,lightning|cemetery|mask|slasher|jason vorhees,86,Horror|Mystery|Thriller,Paramount Pictures,8/1/86,5.5,1986
0.532252,0,14302779,The Mosquito Coast,Peter Weir,paradise|living together|power|governance|exit,119,Adventure|Drama,Warner Bros.,11/26/86,6.1,1986
0.524096,4500000,1261000,From Beyond,Stuart Gordon,experiment with human beings|h.p. lovecraft|parallel universe,86,Horror|Science Fiction|Fantasy,Empire Pictures|Taryn Prov,6/5/86,5.8,1986
0.523347,0,4662137,"No Retreat, No Surrender",Corey Yuen Kwai,showdown|russian|karate|training|hoodlum,85,Action,New World Pictures,5/2/86,6.2,1986
0.523108,0,43579163,Police Academy 3: Back in Training,Jerry Paris,competition|governor,83,Action|Comedy|Crime,Warner Bros.|Police Academy Productions,3/20/86,5.4,1986
